90000295,08:48,scraped
90000030,08:48,estimated
90000031,08:49,estimated
90000032,08:50,estimated
90000033,08:51,scraped
90000034,08:52,estimated
90000224,08:53,estimated
90000225,08:54,scraped
90000013,08:57,scraped
90000015,08:58,estimated
10000802,09:03,scraped
10000802,09:05,scraped
10000854,09:05,estimated
13001202,09:08,scraped
10000826,09:09,scraped
10000873,09:10,estimated
10000875,09:11,scraped
10000876,09:12,estimated
10000877,09:14,scraped
10000887,09:14,estimated
10000889,09:16,estimated
10000911,09:17,estimated
10000905,09:20,scraped
