90000295,15:45,scraped
90000052,15:46,estimated
90000053,15:47,estimated
90000054,15:48,estimated
90000055,15:50,scraped
90000056,15:51,estimated
90000296,15:53,scraped
90000297,15:54,estimated
90000298,15:55,scraped
90000458,15:56,estimated
90000460,15:58,estimated
90000015,16:00,scraped
10000802,16:04,scraped
10000802,16:05,scraped
10000854,16:05,estimated
13001201,16:07,scraped
13001523,16:07,estimated
13001300,16:09,scraped
13001525,16:10,estimated
14001526,16:12,estimated
14001527,16:13,estimated
14001528,16:14,estimated
14001500,16:16,scraped
14001500,16:19,scraped
14001561,16:20,estimated
14001626,16:21,estimated
14001542,16:22,scraped
14001543,16:22,estimated
14001544,16:23,estimated
14001620,16:24,estimated
14001612,16:25,estimated
99900001,16:26,scraped
99900003,16:26,estimated
14001602,16:27,estimated
14001660,16:28,estimated
14001603,16:28,estimated
14001604,16:30,scraped
14001647,16:30,estimated
14001648,16:31,estimated
14001649,16:32,estimated
14001655,16:33,scraped
