16040617,18:46,scraped
16040618,18:46,estimated
16040655,18:47,estimated
16040651,18:49,estimated
16040622,18:50,estimated
16040619,18:51,scraped
16040634,18:51,estimated
16040635,18:52,estimated
16040636,18:54,scraped
16040637,18:54,estimated
16040638,18:55,estimated
16040639,18:56,scraped
16040649,18:56,estimated
16040641,18:56,estimated
90000645,19:03,estimated
90000019,19:05,scraped
90000019,19:06,scraped
90000414,19:07,estimated
90000415,19:08,estimated
90000239,19:09,scraped
90000240,19:09,estimated
90000046,19:10,estimated
90000047,19:12,scraped
90000048,19:12,estimated
90000049,19:13,estimated
90000050,19:14,estimated
90000295,19:15,scraped
90000011,19:16,estimated
90000330,19:17,scraped
90000331,19:18,estimated
90000174,19:20,estimated
90000177,19:21,estimated
90000205,19:22,scraped
90000206,19:22,estimated
90000207,19:23,estimated
90000233,19:24,scraped
90000208,19:25,estimated
90000275,19:26,estimated
90000099,19:27,estimated
90000115,19:28,estimated
90000116,19:29,scraped
