13001300,07:58,scraped
13001336,07:59,estimated
13001355,08:00,scraped
13001333,08:00,estimated
13001301,08:01,estimated
13001302,08:01,estimated
13001303,08:02,scraped
13001304,08:02,estimated
13001322,08:02,estimated
13001305,08:03,estimated
13001306,08:04,scraped
16031321,08:06,scraped
16031307,08:06,estimated
16031308,08:07,estimated
16031309,08:08,scraped
16031311,08:10,estimated
16031312,08:10,estimated
16031313,08:12,scraped
16031314,08:12,estimated
16031315,08:13,estimated
16031319,08:15,estimated
16031320,08:16,scraped
16031317,08:16,estimated
16031318,08:16,estimated
16031323,08:16,estimated
16031324,08:16,estimated
16031325,08:16,estimated
16031326,08:16,estimated
16031309,08:16,estimated
16031310,08:16,estimated
16031327,08:16,estimated
16031322,08:17,scraped
13001306,08:19,scraped
13001303,08:21,scraped
13001355,08:23,scraped
13001300,08:25,scraped
