90000116,16:16,scraped
90000117,16:16,estimated
90000169,16:17,estimated
90000170,16:18,estimated
90000172,16:18,estimated
90000173,16:20,scraped
90000256,16:20,estimated
90000257,16:21,estimated
90000204,16:23,scraped
90000178,16:23,estimated
90000175,16:24,estimated
90000297,16:27,estimated
90000298,16:28,scraped
90000292,16:29,estimated
90000295,16:32,scraped
90000030,16:32,estimated
90000031,16:33,estimated
90000032,16:34,estimated
90000033,16:35,scraped
90000034,16:36,estimated
90000224,16:37,estimated
90000225,16:39,scraped
90000395,16:39,estimated
90000396,16:40,estimated
90000018,16:44,scraped
90000018,16:46,scraped
90000600,16:47,estimated
16040604,16:52,estimated
16040606,16:53,estimated
16040616,16:54,scraped
16040607,16:54,estimated
16040608,16:55,estimated
16040609,16:56,scraped
16040610,16:57,estimated
16040611,16:58,estimated
16040612,17:00,scraped
16040613,17:00,estimated
16040650,17:01,estimated
16040655,17:03,estimated
16040614,17:04,estimated
16040615,17:05,scraped
