90000277,07:38,scraped
90000278,07:38,estimated
90000279,07:39,estimated
90000280,07:39,estimated
90000281,07:41,scraped
90000179,07:42,estimated
90000180,07:42,estimated
90000057,07:44,scraped
90000004,07:46,scraped
90000001,07:46,estimated
90000002,07:47,estimated
90000027,07:48,estimated
90000028,07:49,estimated
90000295,07:51,scraped
90000119,07:52,estimated
90000259,07:53,scraped
90000282,07:53,estimated
90000283,07:54,estimated
90000284,07:55,estimated
90000285,07:57,scraped
90000286,07:58,estimated
90000287,08:00,scraped
90000083,08:01,estimated
90000231,08:02,estimated
90000232,08:03,scraped
