14001500,17:23,scraped
14001561,17:25,scraped
14001588,17:26,estimated
14001589,17:28,estimated
14001590,17:29,estimated
14001591,17:30,estimated
14001592,17:31,scraped
14001593,17:31,estimated
14001594,17:31,estimated
14001595,17:32,scraped
14001596,17:32,estimated
14001564,17:35,estimated
14001608,17:37,scraped
14001609,17:38,estimated
14001610,17:39,estimated
14001611,17:40,scraped
14001562,17:40,estimated
14001567,17:41,estimated
14001568,17:42,scraped
14001569,17:42,estimated
14001570,17:42,estimated
14001650,17:44,scraped
14001500,17:48,scraped
