90000075,21:51,scraped
90000139,21:52,estimated
90000140,21:53,scraped
90000717,21:54,estimated
90000718,21:55,estimated
90000719,21:55,estimated
90000720,21:56,estimated
90000721,21:58,scraped
90000722,21:58,estimated
90000723,21:59,estimated
90000524,22:01,scraped
90000525,22:02,estimated
90000526,22:04,scraped
90000383,22:04,estimated
90000384,22:05,estimated
90000436,22:06,scraped
90000424,22:06,estimated
90000425,22:07,estimated
90000426,22:08,estimated
90000427,22:09,estimated
90000428,22:10,estimated
90000429,22:11,scraped
90000071,22:11,estimated
90000431,22:13,estimated
90000432,22:14,estimated
90000433,22:16,scraped
90000075,22:19,scraped
90000075,22:21,scraped
90000139,22:21,estimated
90000140,22:21,estimated
90000717,22:21,estimated
90000718,22:21,estimated
90000719,22:21,estimated
90000720,22:21,estimated
90000721,22:21,estimated
90000722,22:22,estimated
90000723,22:22,estimated
90000524,22:22,estimated
90000525,22:22,estimated
90000526,22:22,estimated
90000383,22:22,estimated
90000384,22:22,estimated
90000436,22:22,estimated
90000424,22:23,estimated
90000425,22:23,estimated
90000426,22:23,estimated
90000427,22:23,estimated
90000428,22:23,estimated
90000429,22:23,estimated
90000071,22:23,estimated
90000431,22:23,estimated
90000432,22:23,estimated
90000433,22:24,estimated
90000434,22:24,estimated
90000068,22:24,estimated
90000075,22:24,estimated
10000815,22:24,estimated
10000839,22:24,estimated
10000853,22:25,scraped
10000851,22:26,estimated
10000848,22:27,estimated
10000847,22:27,estimated
10000828,22:29,estimated
10000858,22:30,estimated
10000821,22:31,scraped
10000822,22:31,estimated
10000802,22:33,scraped
10000802,22:35,scraped
10000814,22:35,estimated
90000016,22:39,scraped
90000036,22:45,estimated
90000165,22:46,scraped
90000252,22:48,estimated
90000295,22:50,scraped
