90000287,12:15,scraped
90000083,12:16,estimated
90000132,12:17,scraped
90000133,12:17,estimated
90000435,12:17,estimated
90000557,12:18,estimated
90000437,12:18,estimated
90000239,12:19,scraped
90000240,12:19,estimated
90000045,12:21,scraped
90000241,12:21,estimated
90000242,12:22,estimated
90000040,12:23,estimated
90000243,12:24,estimated
90000244,12:25,estimated
90000245,12:26,scraped
90000247,12:26,estimated
90000248,12:27,estimated
90000249,12:28,estimated
90000250,12:29,estimated
90000251,12:30,scraped
90000037,12:32,estimated
90000049,12:34,estimated
90000050,12:35,estimated
90000295,12:37,scraped
90000011,12:38,estimated
90000330,12:40,scraped
90000331,12:40,estimated
90000332,12:42,scraped
90000003,12:43,estimated
90000004,12:45,scraped
90000061,12:47,estimated
90000062,12:48,estimated
90000063,12:48,estimated
90000064,12:49,estimated
90000020,12:50,scraped
