90000295,15:42,scraped
90000212,15:42,estimated
90000165,15:44,scraped
90000630,15:45,estimated
90000253,15:47,estimated
90000051,15:49,scraped
90000419,15:50,estimated
90000459,15:51,estimated
90000628,15:53,scraped
90000159,15:54,estimated
90000191,15:55,estimated
90000193,15:56,estimated
90000018,16:00,scraped
90000018,16:01,scraped
90000398,16:03,scraped
90000399,16:03,estimated
90000400,16:04,estimated
90000401,16:05,scraped
90000402,16:05,estimated
90000728,16:06,estimated
90000148,16:07,estimated
90000404,16:08,estimated
90000405,16:09,estimated
90000406,16:09,estimated
90000407,16:10,estimated
90000457,16:11,scraped
90000129,16:12,estimated
90000397,16:14,scraped
90000375,16:14,estimated
90000391,16:14,estimated
90000321,16:15,estimated
90000322,16:16,estimated
90000335,16:16,estimated
90000336,16:17,scraped
90000338,16:17,estimated
90000323,16:17,estimated
90000352,16:17,estimated
90000634,16:18,scraped
