90000075,11:51,scraped
90000068,11:51,estimated
90000508,11:52,estimated
90000509,11:54,scraped
90000510,11:55,estimated
90000511,11:56,estimated
90000072,11:57,estimated
90000512,11:58,scraped
90000513,11:58,estimated
90000514,11:59,estimated
90000515,11:59,estimated
90000516,12:00,estimated
90000517,12:01,scraped
90000521,12:01,estimated
90000343,12:02,estimated
90000344,12:02,estimated
90000444,12:04,scraped
90000445,12:04,estimated
90000446,12:06,scraped
90000447,12:07,estimated
90000448,12:08,estimated
90000449,12:09,scraped
90000450,12:09,estimated
90000451,12:10,estimated
90000452,12:11,estimated
90000453,12:11,estimated
90000073,12:13,scraped
90000075,12:17,scraped
