90000287,16:30,scraped
90000083,16:31,estimated
90000132,16:32,scraped
90000133,16:32,estimated
90000435,16:33,estimated
90000557,16:33,estimated
90000437,16:34,estimated
90000239,16:35,scraped
90000240,16:35,estimated
90000045,16:37,scraped
90000241,16:37,estimated
90000242,16:38,estimated
90000040,16:39,estimated
90000243,16:40,estimated
90000244,16:42,estimated
90000245,16:43,scraped
90000247,16:44,estimated
90000248,16:44,estimated
90000249,16:45,estimated
90000250,16:46,estimated
90000251,16:48,scraped
90000037,16:50,estimated
90000049,16:52,estimated
90000050,16:53,estimated
90000295,16:55,scraped
90000011,16:56,estimated
90000330,16:58,scraped
90000331,16:58,estimated
90000332,17:01,scraped
90000003,17:02,estimated
90000004,17:04,scraped
90000061,17:06,estimated
90000062,17:07,estimated
90000063,17:07,estimated
90000064,17:08,estimated
90000020,17:09,scraped
