90000020,17:19,scraped
90000021,17:20,estimated
90000022,17:21,estimated
90000055,17:23,scraped
90000056,17:24,estimated
90000296,17:26,scraped
90000297,17:28,estimated
90000298,17:29,scraped
90000292,17:30,estimated
90000295,17:33,scraped
90000030,17:33,estimated
90000031,17:35,estimated
90000036,17:36,estimated
90000213,17:38,scraped
90000214,17:39,estimated
90000215,17:40,estimated
90000216,17:41,estimated
90000217,17:42,estimated
90000218,17:43,estimated
90000219,17:44,scraped
90000220,17:44,estimated
90000221,17:46,estimated
90000222,17:47,estimated
90000223,17:48,estimated
90000044,17:49,estimated
90000085,17:50,scraped
90000224,17:51,estimated
90000225,17:53,scraped
90000422,17:53,estimated
90000556,17:54,estimated
90000423,17:55,estimated
90000080,17:56,estimated
90000081,17:57,scraped
90000324,17:58,estimated
90000287,18:00,scraped
