10000802,14:06,scraped
10000859,14:08,estimated
10000820,14:09,scraped
10000857,14:09,estimated
10000819,14:10,estimated
10000917,14:11,estimated
10000918,14:13,scraped
10000919,14:14,estimated
10000862,14:15,estimated
10000864,14:17,scraped
10000866,14:17,estimated
10000869,14:18,estimated
10000870,14:20,scraped
10000873,14:20,estimated
10000875,14:22,scraped
10000882,14:24,estimated
10000883,14:25,estimated
10000884,14:26,scraped
10000885,14:27,estimated
10000891,14:28,estimated
10000905,14:30,scraped
10000880,14:31,estimated
10000920,14:32,estimated
10000922,14:33,scraped
10000950,14:34,estimated
10000951,14:35,scraped
10000952,14:35,estimated
10000823,14:36,estimated
10000824,14:37,estimated
10000945,14:39,scraped
10000953,14:39,estimated
10000954,14:41,scraped
90000145,14:45,estimated
90000075,14:46,scraped
