30001810,Akratorg,Akratorg,64.31777500000334,-22.082324000008015
30001811,Kirkjubraut / Stillholt,Stillholt,64.32142399999925,-22.07495099999844
30001812,Bæjarskrifstofan,Bæjarskrifstofan,64.32030700000453,-22.070043999993
30001813,Garðabraut,Garðabraut,64.3195429999987,-22.06394299999845
30001824,Innnesvegur,Innnesvegur,64.32012199999735,-22.05903399999803
30001828,Bresaflöt,Bresaflöt,64.3227080000015,-22.05671999999703
30001825,Þjóðbraut,Þjóðbraut,64.32617300000337,-22.05541699999944
90000711,Esjuskáli,Esjuskáli,64.24173500000025,-21.829770000007223
90000707,Vallargrund / Esjugrund,Esjugrund,64.24062899999625,-21.827923999996177
90000708,Klébergsskóli,Klébergsskóli,64.23780499999594,-21.824264000007144
90000702,Esjurætur,Esjurætur,64.20841899999866,-21.712028000003386
90000748,Esjumelar,Esjumelar,64.19421199999991,-21.697271000004722
16040653,Leirvogstunga,Leirvogstunga,64.18310700000053,-21.68256999999846
16040652,Vesturlandsvegur / Ásland,Ásland,64.17069200000408,-21.6792040000013
16040612,Háholt,Háholt,64.16720599999684,-21.69436600000244
