90000295,16:39,scraped
90000052,16:40,estimated
90000053,16:41,estimated
90000054,16:42,estimated
90000055,16:44,scraped
90000056,16:44,estimated
90000296,16:46,scraped
90000297,16:48,estimated
90000298,16:49,scraped
90000458,16:50,estimated
90000460,16:52,estimated
90000461,16:54,scraped
90000395,16:56,estimated
90000396,16:57,estimated
90000018,17:01,scraped
90000355,17:01,estimated
90000504,17:03,scraped
90000356,17:03,estimated
90000357,17:04,estimated
90000358,17:04,estimated
90000359,17:05,estimated
90000360,17:05,estimated
90000361,17:06,scraped
90000529,17:06,estimated
90000530,17:07,estimated
90000531,17:08,scraped
90000532,17:09,estimated
90000533,17:11,scraped
90000535,17:12,estimated
90000536,17:14,estimated
90000632,17:16,estimated
90000366,17:19,scraped
90000635,17:19,estimated
90000485,17:20,scraped
90000486,17:20,estimated
90000487,17:20,estimated
90000454,17:21,estimated
90000455,17:22,scraped
90000484,17:22,estimated
90000745,17:23,estimated
90000418,17:24,estimated
90000438,17:25,estimated
90000441,17:26,scraped
90000442,17:26,estimated
90000420,17:27,scraped
90000601,17:30,scraped
90000753,17:31,estimated
90000761,17:32,estimated
90000762,17:33,scraped
90000547,17:33,estimated
90000548,17:34,scraped
90000550,17:35,estimated
90000542,17:35,estimated
90000294,17:36,scraped
