90000295,11:44,scraped
90000011,11:45,estimated
90000301,11:49,scraped
90000302,11:49,estimated
90000132,11:52,scraped
90000133,11:52,estimated
90000435,11:53,scraped
90000557,11:53,estimated
90000437,11:54,estimated
90000395,11:55,scraped
90000396,11:56,estimated
90000018,11:59,scraped
90000018,12:01,scraped
90000600,12:02,estimated
90000293,12:05,scraped
90000289,12:05,estimated
90000290,12:06,estimated
90000264,12:08,scraped
90000265,12:08,estimated
90000266,12:09,estimated
90000269,12:10,estimated
90000551,12:11,scraped
90000735,12:13,scraped
90000763,12:14,scraped
90000644,12:15,estimated
90000647,12:16,scraped
90000439,12:17,estimated
90000440,12:19,estimated
99900005,12:21,scraped
90000418,12:22,estimated
90000438,12:22,estimated
16040612,12:29,scraped
